Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL	umap_raw_X	umap_raw_Y	umap_graph_X	umap_graph_Y	Experiment_name	Dummy
J004	K562	K562	ChIP-seq_ARNT_signal_p-value	ENCFF312OBW	/files/ENCFF312OBW/@@download/ENCFF312OBW.bigWig	-8.326763	5.6087669999999985	1.3847166000000002	16.801502	ChIP-seq_ARNT_K562	0
J866	bronchial epithelial cell	bronchial epithelial cell female adult (40 years) and male adult (68 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF730XSB	/files/ENCFF730XSB/@@download/ENCFF730XSB.bigWig	-7.854176	5.392784	-0.47421798	16.626122	total_RNA-seq_minus_strand_bronchial epithelial cell	0
J867	22Rv1	22Rv1	ChIP-seq_H3K27ac_signal_p-value	ENCFF016IMW	/files/ENCFF016IMW/@@download/ENCFF016IMW.bigWig	-8.265039	5.5649858	1.1537195	16.704784	ChIP-seq_H3K27ac_22Rv1	0
J041	GM12878	GM12878	ChIP-seq_RUNX3_signal_p-value	ENCFF995DLI	/files/ENCFF995DLI/@@download/ENCFF995DLI.bigWig	-1.4247961	-23.795382	-14.418459	3.3522513	ChIP-seq_RUNX3_GM12878	0
J004	K562	K562	ChIP-seq_NBN_signal_p-value	ENCFF043TNW	/files/ENCFF043TNW/@@download/ENCFF043TNW.bigWig	-5.3387413	-4.345712000000002	11.456216	7.798999	ChIP-seq_NBN_K562	0
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-SOX5_signal_p-value	ENCFF695UKE	/files/ENCFF695UKE/@@download/ENCFF695UKE.bigWig	-5.0150685	-25.498154	4.3250637	2.1022735	ChIP-seq_3xFLAG-SOX5_HepG2	0
J373	adipose tissue	adipose tissue female adult (63 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF454AYD	/files/ENCFF454AYD/@@download/ENCFF454AYD.bigWig	4.0652113	-8.210201	-11.648302	-11.445979	polyA_RNA-seq_plus_strand_adipose tissue	0
J868	Ishikawa	Ishikawa treated with 10 nM 17β-estradiol for 30 minutes	DNase-seq_read-depth_normalized_signal	ENCFF929YAF	/files/ENCFF929YAF/@@download/ENCFF929YAF.bigWig	-4.95077	-21.403557	5.790755	3.5021641000000003	DNase-seq_read-depth_normalized_Ishikawa	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FXR1_minus_strand_signal_of_all_reads	ENCFF914DJS	/files/ENCFF914DJS/@@download/ENCFF914DJS.bigWig	-3.5548089	-23.63551	-1.8045617	-3.4581368	shRNA_RNA-seq_FXR1_minus_strand_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPK_minus_strand_signal_of_all_reads	ENCFF523ENZ	/files/ENCFF523ENZ/@@download/ENCFF523ENZ.bigWig	-2.0197382	-21.799324	-2.6268725	-1.1299398	shRNA_RNA-seq_HNRNPK_minus_strand_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SRSF1_minus_strand_signal_of_all_reads	ENCFF982SMM	/files/ENCFF982SMM/@@download/ENCFF982SMM.bigWig	-3.675581	-24.181906	1.7774061999999995	9.074674	shRNA_RNA-seq_SRSF1_minus_strand_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX47_plus_strand_signal_of_all_reads	ENCFF715PSI	/files/ENCFF715PSI/@@download/ENCFF715PSI.bigWig	-4.786470400000002	-23.910507	3.4155424	-1.2341946	shRNA_RNA-seq_DDX47_plus_strand_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_U2AF2_minus_strand_signal_of_all_reads	ENCFF211KJD	/files/ENCFF211KJD/@@download/ENCFF211KJD.bigWig	-2.7431862	-25.28089	2.315668	-5.2801747	shRNA_RNA-seq_U2AF2_minus_strand_HepG2	0
J205	cardiac ventricle fibroblast	cardiac ventricle fibroblast NONE and male adult (18 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF669VJL	/files/ENCFF669VJL/@@download/ENCFF669VJL.bigWig	-7.7012835000000015	5.3344455	-1.4093393	16.610512	RAMPAGE_plus_strand_cardiac ventricle fibroblast	0
J224	K562	K562 genetically modified using stable transfection	ChIP-seq_eGFP-PTTG1_signal_p-value	ENCFF989JQZ	/files/ENCFF989JQZ/@@download/ENCFF989JQZ.bigWig	-5.0311193	-22.641552	-3.7192132	3.6405444	ChIP-seq_eGFP-PTTG1_K562	0
J004	K562	K562	ChIP-seq_NR0B1_signal_p-value	ENCFF234NNZ	/files/ENCFF234NNZ/@@download/ENCFF234NNZ.bigWig	-4.209951	-24.593224	8.148496000000002	-3.7349906	ChIP-seq_NR0B1_K562	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZNF169_signal_p-value	ENCFF067KSB	/files/ENCFF067KSB/@@download/ENCFF067KSB.bigWig	-2.9272645	-25.035091	-0.3942126	-6.4845433	ChIP-seq_eGFP-ZNF169_HEK293	0
J329	stomach	stomach female embryo (40 weeks) and male embryo (36 weeks)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF632FWM	/files/ENCFF632FWM/@@download/ENCFF632FWM.bigWig	-2.6986825	-23.136953	0.0005924920999999999	-2.497575	RAMPAGE_minus_strand_stomach	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SF1_plus_strand_signal_of_all_reads	ENCFF772GYQ	/files/ENCFF772GYQ/@@download/ENCFF772GYQ.bigWig	-3.4304178	-23.948711	-0.90961593	-6.556096000000001	shRNA_RNA-seq_SF1_plus_strand_K562	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZNF701_signal_p-value	ENCFF762IES	/files/ENCFF762IES/@@download/ENCFF762IES.bigWig	-2.0473814	-21.83475	-2.3963284	-1.3408359	ChIP-seq_eGFP-ZNF701_HEK293	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PES1_plus_strand_signal_of_all_reads	ENCFF984MHR	/files/ENCFF984MHR/@@download/ENCFF984MHR.bigWig	-3.407339	-26.100388	2.0995310000000003	11.343269	shRNA_RNA-seq_PES1_plus_strand_HepG2	0
J869	Ammon's horn	Ammon's horn male adult (84 years)	DNase-seq_read-depth_normalized_signal	ENCFF460VUW	/files/ENCFF460VUW/@@download/ENCFF460VUW.bigWig	-5.7094693	-23.56977	6.269458	-1.7354238999999998	DNase-seq_read-depth_normalized_Ammon's horn	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_STIP1_plus_strand_signal_of_all_reads	ENCFF530XXR	/files/ENCFF530XXR/@@download/ENCFF530XXR.bigWig	-1.0073979	-23.72818	2.020923	11.519337	shRNA_RNA-seq_STIP1_plus_strand_HepG2	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	ChIP-seq_SMARCA4_signal_p-value	ENCFF630XHQ	/files/ENCFF630XHQ/@@download/ENCFF630XHQ.bigWig	-3.1551313	-25.474312	0.61434793	-0.89696586	ChIP-seq_SMARCA4_bipolar neuron	0
J041	GM12878	GM12878	ChIP-seq_ZEB1_signal_p-value	ENCFF558ZRB	/files/ENCFF558ZRB/@@download/ENCFF558ZRB.bigWig	-5.978783999999999	-21.48191	-2.6172752	5.107638400000001	ChIP-seq_ZEB1_GM12878	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZNF501_signal_p-value	ENCFF921NAC	/files/ENCFF921NAC/@@download/ENCFF921NAC.bigWig	-2.3847225	-24.555342	-1.0140389	-6.558689	ChIP-seq_eGFP-ZNF501_HEK293	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CNOT7_minus_strand_signal_of_all_reads	ENCFF149RBB	/files/ENCFF149RBB/@@download/ENCFF149RBB.bigWig	-4.8144803	-23.638523	0.3844836	2.122835	shRNA_RNA-seq_CNOT7_minus_strand_K562	0
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_NOLC1_minus_strand_signal_of_all_reads	ENCFF337WPF	/files/ENCFF337WPF/@@download/ENCFF337WPF.bigWig	-2.8731713	-23.948715	-0.9365661	-6.4700804000000005	CRISPR_RNA-seq_NOLC1_minus_strand_HepG2	0
J031	HepG2	HepG2 genetically modified using CRISPR	CRISPR_RNA-seq_CDC40_minus_strand_signal_of_all_reads	ENCFF136DWB	/files/ENCFF136DWB/@@download/ENCFF136DWB.bigWig	3.5964446000000003	-8.33876	-13.212891	-11.118006	CRISPR_RNA-seq_CDC40_minus_strand_HepG2	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_MAGOH_minus_strand_signal_of_all_reads	ENCFF746YTF	/files/ENCFF746YTF/@@download/ENCFF746YTF.bigWig	-2.0856776000000004	-21.923973	-2.4787538	-1.259173	shRNA_RNA-seq_MAGOH_minus_strand_K562	0
J227	heart	heart male adult (34 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF504MHU	/files/ENCFF504MHU/@@download/ENCFF504MHU.bigWig	3.7325878	-7.913463	-14.8076935	-11.2762	total_RNA-seq_minus_strand_heart	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_ILF3_plus_strand_signal_of_all_reads	ENCFF937OBG	/files/ENCFF937OBG/@@download/ENCFF937OBG.bigWig	-3.6578944	-23.453663	-0.49777585	-3.8179388	shRNA_RNA-seq_ILF3_plus_strand_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SRSF1_plus_strand_signal_of_all_reads	ENCFF263VMF	/files/ENCFF263VMF/@@download/ENCFF263VMF.bigWig	-5.7491975	-4.106682299999999	12.27444	9.366018	shRNA_RNA-seq_SRSF1_plus_strand_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_NIP7_minus_strand_signal_of_all_reads	ENCFF498BZC	/files/ENCFF498BZC/@@download/ENCFF498BZC.bigWig	-3.4231954	-25.980343	2.0707963	11.418629	shRNA_RNA-seq_NIP7_minus_strand_HepG2	0
J183	psoas muscle	psoas muscle female adult (30 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF547VUU	/files/ENCFF547VUU/@@download/ENCFF547VUU.bigWig	-1.9949995	-21.759312	-2.6312976000000003	-1.1242143	polyA_RNA-seq_plus_strand_psoas muscle	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TIA1_plus_strand_signal_of_all_reads	ENCFF927FBT	/files/ENCFF927FBT/@@download/ENCFF927FBT.bigWig	-4.04439	-24.358816	-1.0555297	-6.5962443	shRNA_RNA-seq_TIA1_plus_strand_K562	0
J848	foreskin keratinocyte	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	ChIP-seq_CTCF_signal_p-value	ENCFF230SOA	/files/ENCFF230SOA/@@download/ENCFF230SOA.bigWig	-8.244205000000001	5.453681	1.2311345	16.670244	ChIP-seq_CTCF_foreskin keratinocyte	0
J503	K562	K562 chromatin fraction	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF567XKG	/files/ENCFF567XKG/@@download/ENCFF567XKG.bigWig	-2.3535445	-23.226482	-1.9428171000000003	-2.5587695	small_RNA-seq_plus_strand_K562	0
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-ZNF205_signal_p-value	ENCFF970HNM	/files/ENCFF970HNM/@@download/ENCFF970HNM.bigWig	-2.4599319	-22.592167	-2.0403990000000003	-1.5583371	ChIP-seq_3xFLAG-ZNF205_HepG2	0
J870	right kidney	right kidney male embryo (115 days)	DNase-seq_read-depth_normalized_signal	ENCFF253IUB	/files/ENCFF253IUB/@@download/ENCFF253IUB.bigWig	-6.494944	-21.232996	-3.8592455	7.2100444	DNase-seq_read-depth_normalized_right kidney	0
J612	endothelial cell of coronary artery	endothelial cell of coronary artery female adult (41 year) and male adult (77 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF405IGF	/files/ENCFF405IGF/@@download/ENCFF405IGF.bigWig	-4.1834936	-23.545162	0.16092779999999998	-2.7019265	total_RNA-seq_plus_strand_endothelial cell of coronary artery	0
J041	GM12878	GM12878	ChIP-seq_NR2F1_signal_p-value	ENCFF557EJS	/files/ENCFF557EJS/@@download/ENCFF557EJS.bigWig	5.673647	-1.0322036	-4.726865	-15.035327	ChIP-seq_NR2F1_GM12878	0
J004	K562	K562	ChIP-seq_BMI1_signal_p-value	ENCFF564LPQ	/files/ENCFF564LPQ/@@download/ENCFF564LPQ.bigWig	-5.8310504000000005	-4.0645113	12.069384	9.782368	ChIP-seq_BMI1_K562	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	ChIP-seq_ZEB1_signal_p-value	ENCFF642WGW	/files/ENCFF642WGW/@@download/ENCFF642WGW.bigWig	-5.6889395999999985	-4.01985	12.077893	10.013496	ChIP-seq_ZEB1_bipolar neuron	0
J575	myometrial cell	myometrial cell female adult (34 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF695PWH	/files/ENCFF695PWH/@@download/ENCFF695PWH.bigWig	-3.2921593	-24.903702	-1.470647	-7.2043924	total_RNA-seq_plus_strand_myometrial cell	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PKM_minus_strand_signal_of_all_reads	ENCFF750WPJ	/files/ENCFF750WPJ/@@download/ENCFF750WPJ.bigWig	-4.982458	-23.618364	4.8883553	-3.4277673	shRNA_RNA-seq_PKM_minus_strand_HepG2	0
J871	MCF 10A	MCF 10A treated with 1 μM tamoxifen for 24 hours	DNase-seq_read-depth_normalized_signal	ENCFF747RHY	/files/ENCFF747RHY/@@download/ENCFF747RHY.bigWig	-1.9324522	-24.01449	-13.29674	-2.5338578	DNase-seq_read-depth_normalized_MCF 10A	0
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-THRB_signal_p-value	ENCFF716VRZ	/files/ENCFF716VRZ/@@download/ENCFF716VRZ.bigWig	5.7704716	-1.1381944	-4.9844527	-15.888104	ChIP-seq_3xFLAG-THRB_HepG2	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPM_plus_strand_signal_of_all_reads	ENCFF974XUN	/files/ENCFF974XUN/@@download/ENCFF974XUN.bigWig	-2.2168238	-24.108587	-14.240576	3.1904397	shRNA_RNA-seq_HNRNPM_plus_strand_K562	0
J004	K562	K562	ChIP-seq_LARP7_signal_p-value	ENCFF029GLW	/files/ENCFF029GLW/@@download/ENCFF029GLW.bigWig	3.9846919	-8.218129	-11.721263	-11.442022	ChIP-seq_LARP7_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EWSR1_plus_strand_signal_of_all_reads	ENCFF052OAK	/files/ENCFF052OAK/@@download/ENCFF052OAK.bigWig	-5.160893	-24.30596	5.707097	-3.1430101	shRNA_RNA-seq_EWSR1_plus_strand_K562	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF4G1_plus_strand_signal_of_all_reads	ENCFF104SOX	/files/ENCFF104SOX/@@download/ENCFF104SOX.bigWig	-3.7615736000000006	-24.854742	1.8878853	9.825503	shRNA_RNA-seq_EIF4G1_plus_strand_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SBDS_plus_strand_signal_of_all_reads	ENCFF106VIX	/files/ENCFF106VIX/@@download/ENCFF106VIX.bigWig	-1.4868598999999998	-24.740658	2.0208108	-13.524854	shRNA_RNA-seq_SBDS_plus_strand_HepG2	0
J004	K562	K562	ChIP-seq_SMARCE1_signal_p-value	ENCFF700OGW	/files/ENCFF700OGW/@@download/ENCFF700OGW.bigWig	-3.1144867	-25.320023000000006	0.11536756	-3.088321	ChIP-seq_SMARCE1_K562	0
J062	MCF-7	MCF-7	ChIP-seq_SIX4_signal_p-value	ENCFF488HAV	/files/ENCFF488HAV/@@download/ENCFF488HAV.bigWig	3.535023	-8.193721	-13.431165	-11.0412	ChIP-seq_SIX4_MCF-7	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZNF335_signal_p-value	ENCFF422IME	/files/ENCFF422IME/@@download/ENCFF422IME.bigWig	-2.8058307	-23.602808	-2.6270351	4.213796	ChIP-seq_eGFP-ZNF335_HEK293	0
J330	glomerular endothelial cell	glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF738UPU	/files/ENCFF738UPU/@@download/ENCFF738UPU.bigWig	3.9215784	-8.368902	-12.641951	-11.366188	total_RNA-seq_plus_strand_glomerular endothelial cell	0
J872	lung microvascular endothelial cell	lung microvascular endothelial cell female adult (55 years) and male adult (63 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF326ZTJ	/files/ENCFF326ZTJ/@@download/ENCFF326ZTJ.bigWig	-5.2927265	-4.427253	11.207564	7.493388	total_RNA-seq_plus_strand_lung microvascular endothelial cell	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UBE2L3_minus_strand_signal_of_all_reads	ENCFF601FLT	/files/ENCFF601FLT/@@download/ENCFF601FLT.bigWig	-5.666020400000002	-4.363281	11.866217	8.617903	shRNA_RNA-seq_UBE2L3_minus_strand_HepG2	0
J873	cardiac fibroblast	cardiac fibroblast female embryo (94 days) and female embryo (98 days)	DNase-seq_read-depth_normalized_signal	ENCFF882QOT	/files/ENCFF882QOT/@@download/ENCFF882QOT.bigWig	3.7686234	-7.922758999999999	-14.804073	-11.283827	DNase-seq_read-depth_normalized_cardiac fibroblast	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TROVE2_minus_strand_signal_of_all_reads	ENCFF879QAN	/files/ENCFF879QAN/@@download/ENCFF879QAN.bigWig	-3.4310584000000004	-24.818933	0.5891221	-3.244118	shRNA_RNA-seq_TROVE2_minus_strand_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_UPF2_minus_strand_signal_of_all_reads	ENCFF723AKX	/files/ENCFF723AKX/@@download/ENCFF723AKX.bigWig	-6.0242553	-20.94715	-3.9841015	9.627703	shRNA_RNA-seq_UPF2_minus_strand_HepG2	0
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-RAD21_signal_p-value	ENCFF414LLA	/files/ENCFF414LLA/@@download/ENCFF414LLA.bigWig	-5.3876834	-23.90542	4.601305	-2.9302392000000004	ChIP-seq_3xFLAG-RAD21_HepG2	0
J691	amnion	amnion female embryo (40 weeks)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF360WKX	/files/ENCFF360WKX/@@download/ENCFF360WKX.bigWig	-4.0748153	-25.034042000000003	1.6720593	-4.182011	polyA_RNA-seq_minus_strand_amnion	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZBTB48_signal_p-value	ENCFF404BNF	/files/ENCFF404BNF/@@download/ENCFF404BNF.bigWig	-5.4476132	-23.29031	19.969349	-0.41268426	ChIP-seq_eGFP-ZBTB48_HEK293	0
J041	GM12878	GM12878	ChIP-seq_HDGF_signal_p-value	ENCFF702FLW	/files/ENCFF702FLW/@@download/ENCFF702FLW.bigWig	-2.06495	-21.854317	-2.4033296	-1.328109	ChIP-seq_HDGF_GM12878	0
J041	GM12878	GM12878	ChIP-seq_PBX3_signal_p-value	ENCFF531XMY	/files/ENCFF531XMY/@@download/ENCFF531XMY.bigWig	-6.519787	-21.096043	-3.9452386	4.469226	ChIP-seq_PBX3_GM12878	0
J058	spinal cord	spinal cord female embryo (113 days)	ChIP-seq_H3K4me3_signal_p-value	ENCFF985DTN	/files/ENCFF985DTN/@@download/ENCFF985DTN.bigWig	-3.8473027	-24.723537	-1.1414773	-6.7245984	ChIP-seq_H3K4me3_spinal cord	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SBDS_plus_strand_signal_of_all_reads	ENCFF958CAQ	/files/ENCFF958CAQ/@@download/ENCFF958CAQ.bigWig	-5.3898234	-4.368951	11.636349	8.225404	shRNA_RNA-seq_SBDS_plus_strand_K562	0
J004	K562	K562	ChIP-seq_ZNF24_signal_p-value	ENCFF205MGT	/files/ENCFF205MGT/@@download/ENCFF205MGT.bigWig	-3.2761936	-25.054943	1.9114877	9.857851	ChIP-seq_ZNF24_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_BCCIP_minus_strand_signal_of_all_reads	ENCFF995OIL	/files/ENCFF995OIL/@@download/ENCFF995OIL.bigWig	5.808391599999998	-1.1374058	-4.6820703	-15.374165	shRNA_RNA-seq_BCCIP_minus_strand_HepG2	0
J041	GM12878	GM12878	ChIP-seq_SMAD1_signal_p-value	ENCFF837UBW	/files/ENCFF837UBW/@@download/ENCFF837UBW.bigWig	-2.7000773	-23.081148	-1.5133877	-1.8430203	ChIP-seq_SMAD1_GM12878	0
J031	HepG2	HepG2 genetically modified using CRISPR	ChIP-seq_3xFLAG-HBP1_signal_p-value	ENCFF041FWV	/files/ENCFF041FWV/@@download/ENCFF041FWV.bigWig	3.482848	-8.240862	-13.393877	-10.960972	ChIP-seq_3xFLAG-HBP1_HepG2	0
J874	GM18507	GM18507	DNase-seq_read-depth_normalized_signal	ENCFF714ZSE	/files/ENCFF714ZSE/@@download/ENCFF714ZSE.bigWig	-3.0917718	-23.374537	-1.2966879999999998	-3.199937	DNase-seq_read-depth_normalized_GM18507	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PPIG_minus_strand_signal_of_all_reads	ENCFF079XNT	/files/ENCFF079XNT/@@download/ENCFF079XNT.bigWig	3.5705519	-8.193867	-13.334041	-11.107802	shRNA_RNA-seq_PPIG_minus_strand_K562	0
J875	heart	heart male child (3 years)	DNase-seq_read-depth_normalized_signal	ENCFF064YHT	/files/ENCFF064YHT/@@download/ENCFF064YHT.bigWig	-2.0689652	-21.932547	-2.1860757	-1.4983381000000002	DNase-seq_read-depth_normalized_heart	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TRIM56_plus_strand_signal_of_all_reads	ENCFF978UFG	/files/ENCFF978UFG/@@download/ENCFF978UFG.bigWig	-4.8133955	-21.476744	6.096739	3.4027417	shRNA_RNA-seq_TRIM56_plus_strand_K562	0
J876	lung	lung female embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF083VCD	/files/ENCFF083VCD/@@download/ENCFF083VCD.bigWig	-4.990302	-22.429865	-3.6100314	5.031094	DNase-seq_read-depth_normalized_lung	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CCDC124_minus_strand_signal_of_all_reads	ENCFF700DTE	/files/ENCFF700DTE/@@download/ENCFF700DTE.bigWig	-5.3134174000000005	-4.5573225	11.371591	7.674563	shRNA_RNA-seq_CCDC124_minus_strand_K562	0
J093	K562	K562 genetically modified using CRISPR	CRISPR_RNA-seq_PTBP1_plus_strand_signal_of_all_reads	ENCFF709XFU	/files/ENCFF709XFU/@@download/ENCFF709XFU.bigWig	-3.5854244	-23.236555	0.002782624	-2.6596327	CRISPR_RNA-seq_PTBP1_plus_strand_K562	0
J040	HepG2	HepG2	ChIP-seq_HNF1A_signal_p-value	ENCFF700EFC	/files/ENCFF700EFC/@@download/ENCFF700EFC.bigWig	-8.262511	5.4528613	0.90305084	16.829302	ChIP-seq_HNF1A_HepG2	0
J004	K562	K562	ChIP-seq_SRSF7_signal_p-value	ENCFF774NSL	/files/ENCFF774NSL/@@download/ENCFF774NSL.bigWig	-4.4636555	-22.331423	5.6513243	4.1709833	ChIP-seq_SRSF7_K562	0
J030	HEK293	HEK293 genetically modified using site-specific recombination originated from HEK293	ChIP-seq_eGFP-ZNF114_signal_p-value	ENCFF475ISS	/files/ENCFF475ISS/@@download/ENCFF475ISS.bigWig	-7.8311224	5.469081	-0.4493095	16.657913	ChIP-seq_eGFP-ZNF114_HEK293	0
J877	muscle of leg	muscle of leg male embryo (101 day)	DNase-seq_read-depth_normalized_signal	ENCFF858BSX	/files/ENCFF858BSX/@@download/ENCFF858BSX.bigWig	-4.1259065	-25.189322	2.0908165000000003	-2.5373402	DNase-seq_read-depth_normalized_muscle of leg	0
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX6_plus_strand_signal_of_all_reads	ENCFF497OCB	/files/ENCFF497OCB/@@download/ENCFF497OCB.bigWig	-5.369262	-3.9940674	12.334531	10.755484	shRNA_RNA-seq_DDX6_plus_strand_K562	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_EIF3G_minus_strand_signal_of_all_reads	ENCFF433AUN	/files/ENCFF433AUN/@@download/ENCFF433AUN.bigWig	-5.9419937	-21.389439000000007	-2.6317055	5.080208	shRNA_RNA-seq_EIF3G_minus_strand_HepG2	0
J878	cardiac fibroblast	cardiac fibroblast	ChIP-seq_H3K4me3_signal_p-value	ENCFF571XHU	/files/ENCFF571XHU/@@download/ENCFF571XHU.bigWig	-1.574596	-24.251656	-0.43852678	-7.806986999999999	ChIP-seq_H3K4me3_cardiac fibroblast	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_SND1_plus_strand_signal_of_all_reads	ENCFF161JFV	/files/ENCFF161JFV/@@download/ENCFF161JFV.bigWig	-6.627801400000001	-21.561897	-3.4204662000000003	6.6792655	shRNA_RNA-seq_SND1_plus_strand_HepG2	0
J879	bladder microvascular endothelial cell	bladder microvascular endothelial cell male adult (46 years) and male adult (60 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF531WCZ	/files/ENCFF531WCZ/@@download/ENCFF531WCZ.bigWig	-0.95747566	-24.730309	2.3323064	-13.967976	total_RNA-seq_minus_strand_bladder microvascular endothelial cell	0
J855	Ishikawa	Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	ChIP-seq_POLR2A_signal_p-value	ENCFF457EWA	/files/ENCFF457EWA/@@download/ENCFF457EWA.bigWig	-3.5080357	-23.484457	-0.4840836	-3.817378	ChIP-seq_POLR2A_Ishikawa	0
J880	G401	G401	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF377ICG	/files/ENCFF377ICG/@@download/ENCFF377ICG.bigWig	-1.5315294	-23.930696	-14.431653	3.364411	total_RNA-seq_minus_strand_G401	0
J004	K562	K562	ChIP-seq_TAF7_signal_p-value	ENCFF160QUN	/files/ENCFF160QUN/@@download/ENCFF160QUN.bigWig	-5.8618383000000005	-22.054558	-3.3874788	6.5981784	ChIP-seq_TAF7_K562	0
J734	skeletal muscle cell	skeletal muscle cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF373AMN	/files/ENCFF373AMN/@@download/ENCFF373AMN.bigWig	-6.511002	-20.732023	-4.6734266	4.332782	ChIP-seq_H3K4me3_skeletal muscle cell	0
J062	MCF-7	MCF-7	ChIP-seq_GATA3_signal_p-value	ENCFF560ETL	/files/ENCFF560ETL/@@download/ENCFF560ETL.bigWig	-5.4514656	-4.519611	11.417152	7.7401543	ChIP-seq_GATA3_MCF-7	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_PA2G4_plus_strand_signal_of_all_reads	ENCFF794OWP	/files/ENCFF794OWP/@@download/ENCFF794OWP.bigWig	-1.8487825	-22.784023	-1.2155346000000002	-1.0166132	shRNA_RNA-seq_PA2G4_plus_strand_HepG2	0
J001	HepG2	HepG2 genetically modified using RNAi	shRNA_RNA-seq_HNRNPUL1_plus_strand_signal_of_all_reads	ENCFF758UOK	/files/ENCFF758UOK/@@download/ENCFF758UOK.bigWig	-2.0170624	-21.843235	-2.506691	-1.2355773	shRNA_RNA-seq_HNRNPUL1_plus_strand_HepG2	0
